CNN,ST_NAMES,LAT,LONG
51220000,"['UNNAMED 146', 'EDIE RD']",37.80146179,-122.451615
51221000,"['THORNBURG RD', 'UNNAMED 146']",37.8018157,-122.4513916
51222000,"['KENDALL DR', 'THORNBURG RD']",37.8018616,-122.4515079
51223000,"['BIRMINGHAM RD', 'KENDALL DR']",37.8020966,-122.4513464
51224000,"['KENDALL DR', 'GORGAS AVE']",37.80234831,-122.4511668
51225000,"['EDIE RD', 'GIRARD RD']",37.80199296,-122.452955
51226000,['THORNBURG RD'],37.80214681,-122.4522305
51227000,['BIRMINGHAM RD'],37.80245395,-122.4522918
51229000,['GORGAS AVE'],37.80340235,-122.452746
51231000,['MASON ST'],37.80438839,-122.4529647
51232000,"['OLD MASON ST', 'MASON ST']",37.80418587,-122.4545622
51233000,['HALLECK ST'],37.80327893,-122.454307
51234000,"['MESA ST', 'PRESIDIO BLVD']",37.79862955,-122.45699
51236000,"['LINCOLN BLVD', 'ANZA AVE']",37.80171453,-122.456608
51237000,['LINCOLN BLVD'],37.80188738,-122.4571827
51238000,['LINCOLN BLVD'],37.80214814,-122.4584178
51239000,"['LINCOLN BLVD', 'TAYLOR RD']",37.80200166,-122.4586491
51240000,"['LOMBARD ST', 'LETTERMAN DR']",37.7975576,-122.4489762
51241000,['LETTERMAN DR'],37.79790064,-122.449542
51242000,['LETTERMAN DR'],37.79814334,-122.4501872
51243000,"['LINCOLN BLVD', 'LETTERMAN DR', 'PRESIDIO BLVD']",37.79918291,-122.4526076
51244000,"['PRESIDIO BLVD', 'BARNARD AVE', 'MARTINEZ ST']",37.79822662,-122.4550096
51245000,"['PRESIDIO BLVD', 'MACARTHUR AVE']",37.79878577,-122.4534627
51246000,"['MACARTHUR AVE', 'SUMNER AVE']",37.79759839,-122.4540192
51247000,"['RODRIGUEZ ST', 'MORTON ST']",37.79623079,-122.4542376
51248000,"['RODRIGUEZ ST', 'PORTOLA ST']",37.79348011,-122.4540987
51249000,"['MORTON ST', 'PORTOLA ST']",37.79647617,-122.454799
51250000,"['WALLEN ST', 'MACARTHUR AVE']",37.79474635,-122.4556426
51251000,"['PORTOLA ST', 'MACARTHUR AVE']",37.79713273,-122.4545753
51252000,"['MACARTHUR AVE', 'FERNANDEZ ST']",37.79655465,-122.4558634
51254000,"['ARGUELLO BLVD', 'INFANTRY TER']",37.79600081,-122.4600513
51255000,"['UNNAMED 145', 'MORAGA AVE']",37.79871558,-122.4609647
51256000,"['MORAGA AVE', 'MONTGOMERY ST']",37.79843756,-122.4603755
51257000,"['MORAGA AVE', 'UNNAMED 145']",37.79811754,-122.4597191
51258000,['ARGUELLO BLVD'],37.79752246,-122.4596553
51260000,"['GRAHAM ST', 'MORAGA AVE']",37.79778884,-122.4590037
51261000,"['ARGUELLO BLVD', 'SHERIDAN AVE']",37.79910051,-122.4588886
51262000,"['SHERIDAN AVE', 'ANZA AVE']",37.79894735,-122.458512
51263000,"['SHERIDAN AVE', 'GRAHAM ST']",37.79881019,-122.4582404
51264000,"['CANBY ST', 'KEYES AVE']",37.80018558,-122.4563643
51265000,"['CANBY ST', 'MESA ST']",37.79998219,-122.4559574
51266000,"['MESA ST', 'PENA ST']",37.79803234,-122.4574465
51267000,"['MORAGA AVE', 'MESA ST']",37.79731255,-122.4579966
51268000,"['FUNSTON AVE', 'HARDIE AVE', 'MORAGA AVE']",37.79706767,-122.4573991
51269000,"['FUNSTON AVE', 'PRESIDIO BLVD']",37.79837687,-122.4563818
51270000,"['FUNSTON AVE', 'LINCOLN BLVD']",37.80085819,-122.4545268
51271000,"['GIRARD RD', 'LINCOLN BLVD']",37.80060424,-122.4539203
51272000,['HALLECK ST'],37.8020333,-122.4545905
51273000,"['HALLECK ST', 'LINCOLN BLVD']",37.8009839,-122.4548294
51274000,['LINCOLN BLVD'],37.80117763,-122.4552835
51275000,"['LINCOLN BLVD', 'MESA ST']",37.80110324,-122.4551015
51276000,"['LINCOLN BLVD', 'KEYES AVE']",37.8012969,-122.4555599
51277000,"['GRAHAM ST', 'LINCOLN BLVD']",37.80155642,-122.4561564
51278000,"['LINCOLN BLVD', 'MONTGOMERY ST']",37.80199292,-122.4576713
51279000,"['WASHINGTON BLVD', 'PARK BLVD']",37.79496989,-122.4691835
51280000,"['DEEMS RD', 'PIPER LOOP']",37.79446699,-122.4639681
51281000,"['ARGUELLO BLVD', 'WASHINGTON BLVD']",37.79294437,-122.4613085
51282000,"['NAUMAN RD', 'WASHINGTON BLVD']",37.7951785,-122.4642464
51283000,"['WASHINGTON BLVD', 'DEEMS RD']",37.79473182,-122.4633205
51284000,"['INFANTRY TER', 'MORAGA AVE']",37.79885459,-122.461224
51285000,"['UNNAMED 075', 'FISHER LOOP']",37.79996229,-122.4611988
51286000,['FISHER LOOP'],37.79939507,-122.4615872
51287000,['FISHER LOOP'],37.79950547,-122.4618567
51288000,['FISHER LOOP'],37.79980996,-122.4624231
51289000,"['FIRST DR', 'NORTH DR']",37.80050042,-122.4621418
51290000,['MAIN DR'],37.80033881,-122.4632473
51291000,['MAIN DR'],37.79951724,-122.4639949
51292000,"['FIRST DR', 'SECOND DR', 'SOUTH DR']",37.79909096,-122.4658935
51293000,"['SOUTH DR', 'MAIN DR', 'FIRST DR']",37.79819124,-122.4652294
51295000,"['MAIN DR', 'NORTH DR', 'PORTAL DR']",37.80086225,-122.4627649
51296000,"['NORTH DR', 'FIRST DR']",37.80142158,-122.4637445
51297000,"['SECOND DR', 'NORTH DR']",37.80168273,-122.464196
51298000,"['PATTEN RD', 'LINCOLN BLVD']",37.80166725,-122.4646521
51299000,['LINCOLN BLVD'],37.8018309,-122.4641872
51300000,['LINCOLN BLVD'],37.80163788,-122.463545
51301000,"['SHERIDAN AVE', 'PORTAL DR', 'LINCOLN BLVD']",37.80119429,-122.4613774
51302000,"['INFANTRY TER', 'RILEY AVE', 'SHERIDAN AVE']",37.80050796,-122.4608273
51303000,"['FISHER LOOP', 'ORD ST', 'SHERIDAN AVE']",37.80016229,-122.4605426
51304000,"['UNNAMED 075', 'FISHER LOOP', 'INFANTRY TER']",37.80004514,-122.4607838
51305000,"['BLISS RD', 'INFANTRY TER']",37.7994095,-122.4609716
51306000,"['BLISS RD', 'TAYLOR RD']",37.79926508,-122.4607082
51307000,"['MONTGOMERY ST', 'SHERIDAN AVE']",37.79948777,-122.4595773
51308000,"['BLISS RD', 'MONTGOMERY ST']",37.79892912,-122.4600138
51309000,"['TAYLOR RD', 'SHERIDAN AVE']",37.79988022,-122.4602492
51310000,"['RILEY AVE', 'LINCOLN BLVD']",37.80155097,-122.4600455
51311000,['INCINERATOR RD'],37.80179933,-122.465544
51319000,"['MCDOWELL AVE', 'CRISSY FIELD AVE']",37.80248817,-122.4669005
51324000,['MASON ST'],37.80366427,-122.4674726
51325000,"['MASON ST', 'CRISSY FIELD AVE']",37.80347645,-122.4677476
51326000,['LINCOLN BLVD'],37.80689991,-122.4723599
51327000,"['HOFFMAN ST', 'LINCOLN BLVD']",37.80599593,-122.4702571
51328000,"['LINCOLN BLVD', 'LONG AVE']",37.80580242,-122.4699365
51329000,"['RAMSEL CT', 'ARMISTEAD RD']",37.80571896,-122.4733652
51330000,"['HOFFMAN ST', 'ARMISTEAD RD']",37.80633983,-122.4736037
51331000,"['HOFFMAN ST', 'LINCOLN BLVD']",37.80663084,-122.4737467
51332000,"['UNNAMED 078', 'UNNAMED 077']",37.80712946,-122.4738856
51333000,"['MERCHANT RD', 'HWY 101 S ON RAMP', 'HWY 101 S OFF RAMP', 'UNNAMED 152']",37.8063368,-122.4753889
51334000,['MERCHANT RD'],37.80589925,-122.4758067
51335000,"['STONE ST', 'STOREY AVE']",37.80404728,-122.4746893
51336000,"['LENDRUM CT', 'ARMISTEAD RD']",37.80464207,-122.4711243
51337000,"['CRISSY FIELD AVE', 'LINCOLN BLVD']",37.80502046,-122.4698588
51338000,"['ARMISTEAD RD', 'LINCOLN BLVD']",37.8047013,-122.4699945
51339000,"['MCDOWELL AVE', 'PATTEN RD']",37.80086883,-122.4671293
51340000,"['COWLES ST', 'MCDOWELL AVE']",37.8016877,-122.4670202
51341000,"['PARK BLVD', 'SCHOFIELD RD']",37.79936109,-122.4684118
51342000,"['PARK BLVD', 'MCDOWELL AVE', 'LINCOLN BLVD']",37.79959774,-122.4671786
51343000,"['LINCOLN BLVD', 'STOREY AVE']",37.80095092,-122.469155
51344000,"['STOREY AVE', 'BATTERY WAGNER RD']",37.80232421,-122.4709844
51345000,"['RUCKMAN AVE', 'STOREY AVE']",37.80206299,-122.4708531
51346000,"['LINCOLN BLVD', 'STOREY AVE']",37.8044412,-122.4756514
51347000,"['STONE ST', 'LINCOLN BLVD']",37.80386032,-122.4756901
51348000,"['RALSTON AVE', 'LINCOLN BLVD']",37.80365336,-122.4758102
51349000,"['RALSTON AVE', 'STOREY AVE', 'UPTON AVE', 'BATTERY WAGNER RD']",37.80323931,-122.4731632
51350000,"['RUCKMAN AVE', 'UPTON AVE']",37.80179908,-122.4729292
51351000,"['RUCKMAN AVE', 'RALSTON AVE']",37.80188672,-122.4736265
51352000,"['BATTERY DYNAMITE RD', 'RALSTON AVE']",37.80111006,-122.4756968
51353000,"['BATTERY DYNAMITE RD', 'LINCOLN BLVD', 'WASHINGTON BLVD']",37.80113723,-122.4775781
51354000,"['WOOL CT', 'UPTON AVE']",37.80015994,-122.4731843
51355000,"['KINZEY ST', 'UPTON AVE']",37.79965485,-122.473999
51356000,"['KINZEY ST', 'RALSTON AVE']",37.79995051,-122.4741345
51357000,"['GREENOUGH AVE', 'RALSTON AVE', 'KINZEY ST']",37.79996119,-122.4749907
51358000,"['TODD ST', 'KOBBE AVE']",37.79861898,-122.4740369
51359000,"['KOBBE AVE', 'POPE ST']",37.79870278,-122.4743527
51360000,"['GREENOUGH AVE', 'KOBBE AVE']",37.79882471,-122.4748881
51361000,"['KOBBE AVE', 'HARRISON BLVD']",37.79897706,-122.4758411
51362000,"['UPTON AVE', 'KOBBE AVE']",37.79851191,-122.4734967
51363000,"['WASHINGTON BLVD', 'PARK BLVD']",37.79511439,-122.4693362
51364000,"['WASHINGTON BLVD', 'COMPTON RD']",37.79448897,-122.472178
51365000,"['HITCHCOCK ST', 'UPTON AVE', 'WISSER CT', 'WRIGHT LOOP']",37.79806012,-122.4734926
51366000,"['HARRISON BLVD', 'HITCHCOCK ST']",37.79854591,-122.4761354
51367000,"['KOBBE AVE', 'BATTERY SAFFORD RD', 'WASHINGTON BLVD']",37.79920129,-122.4777975
51368000,"['HARRISON BLVD', 'CENTRAL MAGAZINE RD', 'WASHINGTON BLVD']",37.79751513,-122.4766109
51369000,"['KOBBE AVE', 'LINCOLN BLVD']",37.79862521,-122.4787113
51370000,"['PERSHING DR', 'LINCOLN BLVD']",37.794314,-122.4803936
51371000,"['WASHINGTON BLVD', 'COMPTON RD']",37.79425098,-122.4758589
51372000,"['WASHINGTON BLVD', 'BATTERY CAULFIELD RD']",37.79366582,-122.4753022
51373000,"['WEST PACIFIC AVE', 'PARK BLVD']",37.79008691,-122.4713799
51374000,"['BROWN ST', 'WYMAN AVE', 'WEDEMEYER ST']",37.78763494,-122.4728591
51375000,"['BROWN ST', 'BELLES ST']",37.7893337,-122.472712
51376000,"['HAYS ST', 'BELLES ST']",37.78844717,-122.4733327
51377000,"['BROWN ST', 'BELLES ST']",37.7881363,-122.4729284
51378000,"['BATTERY CAULFIELD RD', 'WEDEMEYER ST', 'UNNAMED 151']",37.78981206,-122.4756861
51379000,"['UNNAMED 151', 'BATTERY CAULFIELD RD']",37.79006221,-122.4757101
51380000,"['NORTH 15TH AVE', 'WEDEMEYER ST']",37.78784249,-122.4745815
51381000,"['WEDEMEYER ST', 'HAYS ST']",37.78862492,-122.4755568
51382000,"['LINCOLN BLVD', 'STILWELL RD']",37.79339011,-122.4807008
51383000,"['PERSHING DR', 'LINCOLN BLVD', 'BOWLEY ST']",37.79235095,-122.4810097
51384000,"['STILWELL RD', 'PERSHING DR']",37.79164375,-122.4789669
51385000,"['UNNAMED 150', 'GIBSON RD']",37.79023786,-122.4842213
51386000,"['GIBSON RD', 'BATTERY CHAMBERLIN RD']",37.79062963,-122.4831691
51387000,"['BOWLEY ST', 'GIBSON RD']",37.79043738,-122.4821132
51388000,"['BROOKS ST', 'LINCOLN BLVD']",37.79068722,-122.4815386
51389000,"['BROOKS ST', 'BAKER CT']",37.79055569,-122.4809106
51390000,"['LINCOLN BLVD', 'HOWARD RD', 'BOWLEY ST']",37.78863527,-122.4823932
51392000,['NAUMAN RD'],37.79641697,-122.4667453
51393000,['WISSER CT'],37.79827812,-122.4718415
51394000,['UNNAMED 150'],37.79058341,-122.4845053
51395000,['25TH AVE'],37.7892234,-122.4845335
51396000,['EL CAMINO DEL MAR'],37.78446342,-122.5022918
51397000,['VETERANS DR'],37.78202139,-122.5049169
51398000,['EAST FORT MILEY RD'],37.78223426,-122.5024848
51399000,['FORT MILEY 3'],37.78342499,-122.501412
51400000,['FORT MILEY 6'],37.78279945,-122.5055956
51401000,['FORT MILEY 5'],37.78255699,-122.5066097
51402000,['03RD AVE'],37.7872398,-122.4615015
51403000,['02ND AVE'],37.78724893,-122.4604319
51404000,['16TH AVE'],37.78678158,-122.4755468
51405000,['17TH AVE'],37.78679628,-122.4766249
51406000,['18TH AVE'],37.78679662,-122.4776961
51407000,['19TH AVE'],37.78673788,-122.4787648
51408000,['20TH AVE'],37.78679552,-122.4798447
51409000,['21ST AVE'],37.78689306,-122.4809297
51410000,['SHAFTER RD'],37.7945441,-122.4478272
51411000,['SANCHES ST'],37.794166,-122.4524929
51412000,['PORTOLA ST'],37.792737,-122.4536558
51413000,"['EL POLIN LOOP', 'MACARTHUR AVE']",37.79333749,-122.4554827
51414000,['FUNSTON AVE'],37.78664127,-122.4722074
51415000,['12TH AVE'],37.78668981,-122.4711364
51416000,['11TH AVE'],37.78673832,-122.4700657
51417000,['10TH AVE'],37.78678674,-122.4689967
51418000,['09TH AVE'],37.78683549,-122.4679202
51419000,['08TH AVE'],37.78688379,-122.4668534
51421000,['SEACLIFF AVE'],37.78704219,-122.4910836
51422000,['25TH AVE'],37.78942923,-122.4860266
51423000,['BAKER CT'],37.79069619,-122.480138
51424000,"['UNNAMED 077', 'TOLL PLAZA TUNNEL']",37.80740848,-122.4751277
51426000,['07TH AVE'],37.78825844,-122.4658784
51427000,['06TH AVE'],37.78837756,-122.464817
51428000,['05TH AVE'],37.78868386,-122.4637597
51429000,['WOOL CT'],37.7991842,-122.4733357
51430000,['GIBSON RD'],37.79007091,-122.4843148
51431000,['25TH AVE'],37.78982501,-122.4854256
51432000,['BATTERY CHAMBERLIN RD'],37.79231698,-122.4835355
51433000,['WALLEN ST'],37.79423882,-122.456461
51434000,['MUIR LOOP'],37.79506702,-122.4483888
51435000,"['ORD ST', 'RILEY AVE']",37.80126041,-122.4602113
51436000,['LENDRUM CT'],37.80536915,-122.4717842
51438000,['BROOKS ST'],37.78968629,-122.4810499
51441000,"['UNNAMED 088', 'UNNAMED 090']",37.71742753,-122.473849
51442000,"['UNNAMED 088', 'UNNAMED 105']",37.71753291,-122.4741377
51443000,"['UNNAMED 083', 'UNNAMED 084']",37.71827536,-122.4741199
51444000,"['UNNAMED 090', 'UNNAMED 088']",37.71726006,-122.4738222
51445000,"['UNNAMED 083', 'UNNAMED 088']",37.71708289,-122.4737939
51446000,['FELIX AVE'],37.71688626,-122.474279
51447000,['UNNAMED 083'],37.71843636,-122.4745366
51448000,['GARCES DR'],37.71560444,-122.484621
51449000,['JUNIPERO SERRA BLVD'],37.70820776,-122.4713325
51450000,['JUNIPERO SERRA BLVD'],37.70822023,-122.4710008
51452000,['THOMAS MORE WAY'],37.71163554,-122.4732593
51453000,['FELIX AVE'],37.71703465,-122.4729712
51454000,['UNNAMED 083'],37.71703556,-122.4743039
51455000,['UNNAMED 105'],37.71784905,-122.4744393
51456000,['UNNAMED 084'],37.71811925,-122.4744841
51457000,['GALINDO AVE'],37.71397046,-122.4731853
51458000,['GALINDO AVE'],37.71371713,-122.4726379
51459000,['UNNAMED 113'],37.72066362,-122.4830052
51460000,['ARBALLO DR'],37.71795207,-122.4831809
51461000,['ARBALLO DR'],37.71654397,-122.4832594
51463000,['OPALO LN'],37.74297255,-122.4392578
51464000,['CARNELIAN WAY'],37.74777742,-122.4406613
51465000,['RED ROCK WAY'],37.74654025,-122.4413468
51466000,['ZIRCON PL'],37.74255531,-122.4344718
51467000,['30TH ST'],37.74161473,-122.4339767
51468000,['DAY ST'],37.74243387,-122.4341935
51469000,['GOLD MINE DR'],37.74390426,-122.4365911
51470000,['JADE PL'],37.74236758,-122.4406638
51471000,['CRAGS CT'],37.74152943,-122.4405041
51472000,['BOSWORTH ST'],37.73686163,-122.4415556
51473000,['AMETHYST WAY'],37.74605549,-122.4472851
51475000,"['ARGUELLO BLVD', 'WEST PACIFIC AVE', 'FINLEY RD']",37.78971056,-122.4594756
51476000,"['LYON ST', 'PALACE OF FINE ARTS']",37.80447768,-122.4482407
51479000,"['TORNEY AVE', 'OREILLY AVE']",37.79956382,-122.45115
51482000,"['FERNANDEZ ST', 'BARNARD AVE']",37.7969096,-122.457089
51483000,['MARINE DR'],37.81068111,-122.4766023
51484000,"['LONG AVE', 'MARINE DR']",37.80851174,-122.471478
51485000,"['COWLES ST', 'LINCOLN BLVD']",37.80187184,-122.4691596
51486000,"['LINCOLN BLVD', 'EL CAMINO DEL MAR']",37.78766487,-122.4841461
51487000,"['PARK BLVD', '14TH AVE']",37.78719306,-122.4733207
51488000,"['NORTH 15TH AVE', '15TH AVE']",37.78697527,-122.474427
51489000,"['LEGION OF HONOR DR', 'EL CAMINO DEL MAR']",37.78566804,-122.5003761
51490000,"['FORT MILEY 7', 'VETERANS DR', 'EL CAMINO DEL MAR']",37.78218476,-122.5074842
51491000,"['FORT MILEY 3', 'VETERANS DR']",37.78153081,-122.5037282
51492000,"['EAST FORT MILEY RD', 'FORT MILEY 3']",37.78156755,-122.5026253
51494000,['LUPINE AVE'],37.7837522,-122.4479273
51496000,"['ARGUELLO BLVD', 'MORAGA AVE']",37.79800125,-122.4594529
51497000,"['FORT MILEY 5', 'VETERANS DR']",37.78337857,-122.5066837
51498000,"['SCHOFIELD RD', 'APPLETON ST']",37.8016295,-122.4713255
51499000,"['INCINERATOR RD', 'PATTEN RD']",37.8008666,-122.4658985
51500000,['24TH AVE'],37.78731087,-122.4841736
51502000,['LOCUST ST'],37.7862037,-122.4517076
51503000,['WILLARD ST'],37.76653537,-122.4546679
51504000,"['KORET WAY', 'KIRKHAM ST']",37.76055165,-122.460574
51505000,['MORAGA ST'],37.75637199,-122.470486
51506000,['MORAGA ST'],37.75636338,-122.4706785
51507000,['ORTEGA ST'],37.75291171,-122.4641843
51508000,['28TH AVE'],37.7376739,-122.4849886
51509000,['ROMAIN ST'],37.75620181,-122.4413199
51510000,['MONO ST'],37.75823362,-122.4435953
51512000,['PALO ALTO AVE'],37.75685599,-122.4483217
51513000,['12TH AVE'],37.74641238,-122.4681546
51514000,['23RD ST'],37.75236298,-122.4429272
51516000,['OAK PARK DR'],37.75678008,-122.4604233
51517000,['25TH ST'],37.74912119,-122.4430647
51518000,['HIGH ST'],37.74875117,-122.4434558
51523000,"['MASON ST', 'OLD MASON ST']",37.80378139,-122.4576846
51525000,"['STOREY AVE', 'ROD RD']",37.80187896,-122.4704398
51526000,"['STOREY AVE', 'ROD RD']",37.80096859,-122.4695936
51527000,"['STOREY AVE', 'APPLETON ST']",37.80099735,-122.4699079
51528000,"['RUCKMAN AVE', 'APPLETON ST']",37.80177865,-122.4723463
51532000,"['MASON ST', 'LUNDEEN ST']",37.80496077,-122.4485563
51533000,"['MASON ST', 'UNNAMED 064']",37.80473998,-122.4501437
51534000,"['MASON ST', 'CROOK ST']",37.80464271,-122.4509203
51535000,"['LUNDEEN ST', 'MASON ST']",37.80455024,-122.4516585
51536000,"['CROOK ST', 'LUNDEEN ST']",37.80414606,-122.4508208
51540000,"['RUGER ST', 'GARDENER RD']",37.7968552,-122.4479588
51541000,"['SIMONDS LOOP', 'GIBBON CT']",37.79583115,-122.4474857
51542000,['GIBBON CT'],37.79623429,-122.448005
51543000,"['LIGGETT AVE', 'CLARKE ST']",37.79545224,-122.4517937
51544000,"['UNNAMED 142', 'SIBLEY RD']",37.79332104,-122.4503528
51545000,"['QUARRY RD', 'FERNANDEZ ST']",37.79659788,-122.4562663
51546000,"['MARTINEZ ST', 'FUNSTON AVE']",37.79882442,-122.4560637
51547000,"['OWEN ST', 'ANZA AVE']",37.80000412,-122.4578796
51548000,"['OWEN ST', 'GRAHAM ST']",37.79980014,-122.4574892
51549000,"['SAL ST', 'GRAHAM ST']",37.79910753,-122.4580148
51550000,"['KEYES AVE', 'SAL ST']",37.79889002,-122.4575716
51552000,"['THOMAS AVE', 'INFANTRY TER']",37.79733834,-122.4617986
51553000,"['ARGUELLO BLVD', 'UNNAMED 161']",37.79502352,-122.4611686
51554000,"['UNNAMED 161', 'SIBERT LOOP']",37.79522797,-122.4613923
51555000,"['THOMAS AVE', 'SIBERT LOOP', 'UNNAMED 161']",37.79549748,-122.4616871
51556000,"['FINLEY RD', 'ARGUELLO BLVD']",37.79078379,-122.4588267
51557000,['HOWARD RD'],37.7884388,-122.4805633
51558000,['NORTH 15TH AVE'],37.78821415,-122.4746062
51559000,['MERRIE WAY'],37.78081393,-122.5117616
51560000,"['MERRIE WAY', 'POINT LOBOS AVE']",37.77940966,-122.5114241
51561000,"['FORT MILEY 7', 'FORT MILEY 6']",37.7820611,-122.5056345
51562000,['FORT MILEY 7'],37.78203801,-122.505225
51563000,['SEA VIEW TER'],37.78424627,-122.4918793
51565000,['OLORAN AVE'],37.72508648,-122.4463496
51566000,"['25TH ST', 'HIGH ST']",37.74909054,-122.44343
51575000,['OLORAN AVE'],37.72913294,-122.440817
51576000,['22ND AVE'],37.78691101,-122.4819753
51577000,['SANCHEZ ST'],37.75931247,-122.4303971
51578000,['CUMBERLAND ST'],37.75876807,-122.4301455
51579000,['20TH ST'],37.75793675,-122.4305629
51580000,['SAN BRUNO AVE'],37.76230494,-122.4052441
51582000,"['CAROLINA ST', 'JACK BALESTRERI WAY']",37.76016756,-122.4001791
51583000,['LINCOLN BLVD'],37.80139355,-122.4557821
51584000,['FRENCH CT'],37.80233165,-122.45501
51585000,"['GRAHAM ST', 'FRENCH CT']",37.80244579,-122.4555212
51587000,"['HALLECK ST', 'FRENCH CT']",37.80215575,-122.4545627
51588000,['19TH ST'],37.76157141,-122.3919124
51589000,['19TH ST'],37.76150608,-122.3929934
51590000,"['HALLECK ST', 'YOUNG ST']",37.80251842,-122.4544801
51591000,['YOUNG ST'],37.80279512,-122.4564406
51592000,['UTAH ST'],37.75622258,-122.405217
51593000,['SAN BRUNO AVE'],37.75763864,-122.4047976
51594000,"['22ND ST', 'VERMONT ST']",37.75701035,-122.4037665
51595000,['VERMONT ST'],37.75787635,-122.403818
51596000,['GRANVILLE WAY'],37.74056551,-122.4610667
51598000,['KNOCKASH HL'],37.74179476,-122.4590252
51599000,['22ND ST'],37.75777162,-122.3834356
51600000,['HUMBOLDT ST'],37.75698347,-122.3834717
51601000,['EVANS AVE'],37.7361177,-122.3763572
51622000,['ROBINSON ST'],37.72868581,-122.36638
51623000,['23RD ST'],37.75472794,-122.3989813
51625000,['YELLOW CAB ACCESS ROAD'],37.7513705,-122.3935203
51629000,['INDIANA ST'],37.74813231,-122.3902289
51630000,['TENNESSEE ST'],37.74823467,-122.3882933
51631000,['ILLINOIS ST'],37.74804091,-122.3863291
51632000,['MARIN ST'],37.74856732,-122.3930671
51633000,"['MELROSE AVE', 'VERNA ST']",37.7338118,-122.4483296
51634000,['VERNA ST'],37.73535997,-122.4483743
51635000,['UNNAMED 115'],37.73497075,-122.4488895
51636000,"['UNNAMED 115', 'MELROSE AVE']",37.73380623,-122.4498755
51637000,"['SAINT CROIX DR', 'MOLIMO DR']",37.74014912,-122.4518133
51638000,"['SAINT CROIX DR', 'LA BICA WAY']",37.74022333,-122.452936
51639000,['UNNAMED 040'],37.73314384,-122.4627544
51640000,['UNNAMED 040'],37.73303939,-122.4617323
51642000,"['INNES AVE', 'MARIST CT']",37.73347037,-122.3783541
51643000,['MARIST CT'],37.7328683,-122.3778844
51644000,['ARELIOUS WALKER DR'],37.73310881,-122.3719292
51645000,['HILLVIEW CT'],37.73555921,-122.3847822
51646000,['LINDSAY CIR'],37.73518318,-122.3855898
51647000,['HAWKINS LN'],37.73460566,-122.3836381
51648000,['SHAFTER AVE'],37.72527205,-122.3805594
51650000,['PALOU AVE'],37.72674613,-122.378161
51651000,"['HAWES ST', 'EGBERT AVE']",37.72056225,-122.3889172
51652000,['GILROY ST'],37.71578795,-122.3892376
51653000,['IGNACIO AVE'],37.71505947,-122.3884154
51654000,['KEY AVE'],37.71831105,-122.3949006
51655000,['CANDLESTICK POINT SRA'],37.70922438,-122.3817307
51656000,['GILLETTE AVE'],37.7116623,-122.3962294
51657000,['ALANA WAY'],37.70839465,-122.3961541
51658000,['BOUTWELL ST'],37.7353411,-122.405604
51659000,['CHARTER OAK AVE'],37.73506551,-122.4046122
51660000,['CHARTER OAK AVE'],37.73618717,-122.4047182
51661000,['WOOLSEY ST'],37.72534003,-122.4021791
51662000,['WAYLAND ST'],37.72655776,-122.4026369
51663000,['BURROWS ST'],37.72894427,-122.4036831
51664000,"['ALEMANY BLVD', 'DICKINSON ST']",37.73687641,-122.4081613
51665000,['HELENA ST'],37.73634296,-122.4061223
51666000,['THORNTON AVE'],37.73041568,-122.4043289
51667000,"['WATERVILLE ST', 'SELBY ST']",37.73639126,-122.4028721
51668000,"['SELBY ST', 'HELENA ST']",37.7365443,-122.4027137
51669000,"['SELBY ST', 'THOMAS AVE']",37.73677679,-122.4025032
51670000,['SHAFTER AVE'],37.73784213,-122.4027181
51693000,['ROBINSON ST'],37.728618,-122.3646709
51695000,"['GALVEZ AVE', 'ROBINSON ST']",37.72875549,-122.3667711
51696000,"['EVANS AVE', 'FITCH ST', 'ARELIOUS WALKER DR']",37.73343603,-122.371634
51702000,"['ARTHUR AVE', 'ISLAIS ST']",37.74692685,-122.3885461
51703000,"['SELBY ST', 'ISLAIS ST']",37.74747921,-122.3928436
51719000,"['SELBY ST', 'SHAFTER AVE']",37.73740505,-122.4019449
51721000,['QUESADA AVE'],37.73577248,-122.3957396
51722000,['WEBSTER ST'],37.76944083,-122.4282199
51723000,['KEITH ST'],37.71964158,-122.3981579
51724000,['ERIE ST'],37.76910723,-122.4191276
51725000,['ERIE ST'],37.769194,-122.4178571
51726000,['DIVISION ST'],37.76910622,-122.4100367
51727000,['CHARTER OAK AVE'],37.73678458,-122.4047746
51728000,['KEY AVE'],37.71983848,-122.3976244
51729000,['BOUTWELL ST'],37.7365141,-122.4057244
51730000,['CARROLL AVE'],37.72586457,-122.3949288
51731000,"['LA AVANZADA', 'PALO ALTO AVE']",37.75665865,-122.4521259
51732000,['LA AVANZADA'],37.75534794,-122.452723
51733000,['SAN BRUNO AVE'],37.7633176,-122.4053421
51734000,['IOWA ST'],37.76408203,-122.3927447
51735000,['19TH ST'],37.76074885,-122.4058351
51736000,"['19TH ST', 'IOWA ST']",37.7615356,-122.3925049
51737000,['UNNAMED 042'],37.76220019,-122.3831399
51738000,['UNNAMED 044'],37.76217374,-122.38496
51739000,['20TH ST'],37.75981739,-122.3835484
51741000,"['SAN BRUNO AVE', '21ST ST']",37.75822837,-122.4048536
51742000,['24TH ST'],37.75429124,-122.3840621
51743000,['SFGH ACCESS'],37.75493912,-122.4050872
51744000,['TENNESSEE ST'],37.75238702,-122.3887187
51745000,['MINNESOTA ST'],37.75226431,-122.3896836
