,CNN,ST_NAMES,LAT,LONG,SP
17753,25935000,"['LAGUNA ST', 'IVY ST']",37.77693018,-122.426359,25934000
17754,25935000,"['LAGUNA ST', 'IVY ST']",37.77693018,-122.426359,25932000
17755,25936000,"['BUCHANAN ST', 'IVY ST']",37.77671971,-122.4280081,25938000
17756,25936000,"['BUCHANAN ST', 'IVY ST']",37.77671971,-122.4280081,25933000
17757,25936000,"['BUCHANAN ST', 'IVY ST']",37.77671971,-122.4280081,25935000
17758,25936000,"['BUCHANAN ST', 'IVY ST']",37.77671971,-122.4280081,25955000
17759,25937000,"['BIRCH ST', 'LAGUNA ST']",37.77786245,-122.4265477,25944000
17760,25937000,"['BIRCH ST', 'LAGUNA ST']",37.77786245,-122.4265477,25937000
17761,25937000,"['BIRCH ST', 'LAGUNA ST']",37.77786245,-122.4265477,25958000
17762,25937000,"['BIRCH ST', 'LAGUNA ST']",37.77786245,-122.4265477,25934000
17763,25938000,"['GROVE ST', 'BUCHANAN ST']",37.77717812,-122.428101,25936000
17764,25938000,"['GROVE ST', 'BUCHANAN ST']",37.77717812,-122.428101,54030000
17765,25938000,"['GROVE ST', 'BUCHANAN ST']",37.77717812,-122.428101,25954000
17766,25939000,"['GOUGH ST', 'GROVE ST']",37.77781525,-122.42316559999999,25919000
17767,25939000,"['GOUGH ST', 'GROVE ST']",37.77781525,-122.42316559999999,25928000
17768,25939000,"['GOUGH ST', 'GROVE ST']",37.77781525,-122.42316559999999,24461000
17769,25940000,"['GOUGH ST', 'FULTON ST']",37.77874737,-122.423354,25945000
17770,25940000,"['GOUGH ST', 'FULTON ST']",37.77874737,-122.423354,24472000
17771,25940000,"['GOUGH ST', 'FULTON ST']",37.77874737,-122.423354,24473000
17772,25940000,"['GOUGH ST', 'FULTON ST']",37.77874737,-122.423354,25941000
17773,25941000,"['GOUGH ST', 'MCALLISTER ST']",37.77967359,-122.4235413,24473000
17774,25941000,"['GOUGH ST', 'MCALLISTER ST']",37.77967359,-122.4235413,24467000
17775,25941000,"['GOUGH ST', 'MCALLISTER ST']",37.77967359,-122.4235413,25946000
17776,25942000,"['GOUGH ST', 'GOLDEN GATE AVE']",37.78061162,-122.423731,24476000
17777,25942000,"['GOUGH ST', 'GOLDEN GATE AVE']",37.78061162,-122.423731,25959000
17778,25942000,"['GOUGH ST', 'GOLDEN GATE AVE']",37.78061162,-122.423731,25943000
17779,25942000,"['GOUGH ST', 'GOLDEN GATE AVE']",37.78061162,-122.423731,25963000
17780,25943000,"['ELM ST', 'GOUGH ST']",37.78107768,-122.42382520000001,24477000
17781,25943000,"['ELM ST', 'GOUGH ST']",37.78107768,-122.42382520000001,25963000
17782,25943000,"['ELM ST', 'GOUGH ST']",37.78107768,-122.42382520000001,25942000
17783,25944000,"['OCTAVIA ST', 'BIRCH ST']",37.77807187,-122.4249039,25937000
17784,25944000,"['OCTAVIA ST', 'BIRCH ST']",37.77807187,-122.4249039,25944000
17785,25944000,"['OCTAVIA ST', 'BIRCH ST']",37.77807187,-122.4249039,25945000
17786,25944000,"['OCTAVIA ST', 'BIRCH ST']",37.77807187,-122.4249039,25928000
17787,25945000,"['FULTON ST', 'OCTAVIA ST']",37.77853793,-122.4249982,25958000
17788,25945000,"['FULTON ST', 'OCTAVIA ST']",37.77853793,-122.4249982,25940000
17789,25945000,"['FULTON ST', 'OCTAVIA ST']",37.77853793,-122.4249982,25944000
17790,25946000,"['LAGUNA ST', 'MCALLISTER ST']",37.77925797,-122.42682859999998,25960000
17791,25946000,"['LAGUNA ST', 'MCALLISTER ST']",37.77925797,-122.42682859999998,25958000
17792,25946000,"['LAGUNA ST', 'MCALLISTER ST']",37.77925797,-122.42682859999998,25967000
17793,25946000,"['LAGUNA ST', 'MCALLISTER ST']",37.77925797,-122.42682859999998,25941000
17794,25948000,"['WEBSTER ST', 'HICKORY ST']",37.77464892,-122.4292726,25924000
17795,25948000,"['WEBSTER ST', 'HICKORY ST']",37.77464892,-122.4292726,25950000
17796,25948000,"['WEBSTER ST', 'HICKORY ST']",37.77464892,-122.4292726,25900000
17797,25949000,"['OAK ST', 'FILLMORE ST']",37.77397252,-122.4308247,26037000
17798,25949000,"['OAK ST', 'FILLMORE ST']",37.77397252,-122.4308247,25902000
17799,25949000,"['OAK ST', 'FILLMORE ST']",37.77397252,-122.4308247,25900000
17800,25949000,"['OAK ST', 'FILLMORE ST']",37.77397252,-122.4308247,25994000
17801,25950000,"['WEBSTER ST', 'FELL ST']",37.77511118,-122.4293659,25930000
17802,25950000,"['WEBSTER ST', 'FELL ST']",37.77511118,-122.4293659,26037000
17803,25950000,"['WEBSTER ST', 'FELL ST']",37.77511118,-122.4293659,25948000
17804,25950000,"['WEBSTER ST', 'FELL ST']",37.77511118,-122.4293659,34017000
17805,25952000,"['WEBSTER ST', 'HAYES ST']",37.77604429,-122.42955409999999,25933000
17806,25952000,"['WEBSTER ST', 'HAYES ST']",37.77604429,-122.42955409999999,25953000
17807,25952000,"['WEBSTER ST', 'HAYES ST']",37.77604429,-122.42955409999999,25955000
17808,25952000,"['WEBSTER ST', 'HAYES ST']",37.77604429,-122.42955409999999,34017000
17809,25953000,"['FILLMORE ST', 'HAYES ST']",37.77583434,-122.4311986,25957000
17810,25953000,"['FILLMORE ST', 'HAYES ST']",37.77583434,-122.4311986,26037000
17811,25953000,"['FILLMORE ST', 'HAYES ST']",37.77583434,-122.4311986,26041000
17812,25953000,"['FILLMORE ST', 'HAYES ST']",37.77583434,-122.4311986,25952000
17813,25954000,"['WEBSTER ST', 'GROVE ST']",37.77697602,-122.4296869,54030000
17814,25954000,"['WEBSTER ST', 'GROVE ST']",37.77697602,-122.4296869,25955000
17815,25955000,"['IVY ST', 'WEBSTER ST']",37.77651315,-122.42962630000001,25936000
17816,25955000,"['IVY ST', 'WEBSTER ST']",37.77651315,-122.42962630000001,25954000
17817,25955000,"['IVY ST', 'WEBSTER ST']",37.77651315,-122.42962630000001,25952000
17818,25956000,"['FULTON ST', 'WEBSTER ST']",37.77791929999999,-122.4298492,54044000
17819,25956000,"['FULTON ST', 'WEBSTER ST']",37.77791929999999,-122.4298492,25965000
17820,25956000,"['FULTON ST', 'WEBSTER ST']",37.77791929999999,-122.4298492,25967000
17821,25956000,"['FULTON ST', 'WEBSTER ST']",37.77791929999999,-122.4298492,25954000
17822,25957000,"['FILLMORE ST', 'GROVE ST']",37.77675968,-122.4313844,25953000
17823,25957000,"['FILLMORE ST', 'GROVE ST']",37.77675968,-122.4313844,25965000
17824,25957000,"['FILLMORE ST', 'GROVE ST']",37.77675968,-122.4313844,26040000
17825,25957000,"['FILLMORE ST', 'GROVE ST']",37.77675968,-122.4313844,25954000
17826,25958000,"['FULTON ST', 'LAGUNA ST']",37.77832856,-122.4266415,25945000
17827,25958000,"['FULTON ST', 'LAGUNA ST']",37.77832856,-122.4266415,25956000
17828,25958000,"['FULTON ST', 'LAGUNA ST']",37.77832856,-122.4266415,25946000
17829,25958000,"['FULTON ST', 'LAGUNA ST']",37.77832856,-122.4266415,25937000
17830,25959000,"['LAGUNA ST', 'GOLDEN GATE AVE']",37.78019303,-122.4270168,25966000
17831,25959000,"['LAGUNA ST', 'GOLDEN GATE AVE']",37.78019303,-122.4270168,25942000
17832,25959000,"['LAGUNA ST', 'GOLDEN GATE AVE']",37.78019303,-122.4270168,25960000
17833,25959000,"['LAGUNA ST', 'GOLDEN GATE AVE']",37.78019303,-122.4270168,25962000
17834,25960000,"['LAGUNA ST', 'REDWOOD ST']",37.77972574,-122.42692269999999,25959000
17835,25960000,"['LAGUNA ST', 'REDWOOD ST']",37.77972574,-122.42692269999999,25946000
17836,25960000,"['LAGUNA ST', 'REDWOOD ST']",37.77972574,-122.42692269999999,50330000
17837,25960000,"['LAGUNA ST', 'REDWOOD ST']",37.77972574,-122.42692269999999,50327000
17838,25962000,"['TURK ST', 'LAGUNA ST']",37.78111713,-122.42720279999999,54181000
17839,25962000,"['TURK ST', 'LAGUNA ST']",37.78111713,-122.42720279999999,25959000
17840,25962000,"['TURK ST', 'LAGUNA ST']",37.78111713,-122.42720279999999,25963000
17841,25962000,"['TURK ST', 'LAGUNA ST']",37.78111713,-122.42720279999999,25972000
17842,25963000,"['TURK ST', 'GOUGH ST']",37.78153561,-122.42391780000001,25943000
17843,25963000,"['TURK ST', 'GOUGH ST']",37.78153561,-122.42391780000001,25185000
17844,25964000,"['LAGUNA ST', 'EDDY ST']",37.78205694,-122.42739640000002,26509000
17845,25964000,"['LAGUNA ST', 'EDDY ST']",37.78205694,-122.42739640000002,25974000
17846,25964000,"['LAGUNA ST', 'EDDY ST']",37.78205694,-122.42739640000002,26511000
17847,25964000,"['LAGUNA ST', 'EDDY ST']",37.78205694,-122.42739640000002,54181000
17848,25965000,"['FILLMORE ST', 'FULTON ST']",37.77769993,-122.4315746,25968000
17849,25965000,"['FILLMORE ST', 'FULTON ST']",37.77769993,-122.4315746,25957000
17850,25965000,"['FILLMORE ST', 'FULTON ST']",37.77769993,-122.4315746,26042000
17851,25965000,"['FILLMORE ST', 'FULTON ST']",37.77769993,-122.4315746,54044000
17852,25966000,"['WEBSTER ST', 'GOLDEN GATE AVE']",37.77978279,-122.43023319999999,25971000
17853,25966000,"['WEBSTER ST', 'GOLDEN GATE AVE']",37.77978279,-122.43023319999999,25959000
17854,25966000,"['WEBSTER ST', 'GOLDEN GATE AVE']",37.77978279,-122.43023319999999,25967000
17855,25966000,"['WEBSTER ST', 'GOLDEN GATE AVE']",37.77978279,-122.43023319999999,25972000
17856,25967000,"['WEBSTER ST', 'MCALLISTER ST']",37.77885093,-122.4300473,54043000
17857,25967000,"['WEBSTER ST', 'MCALLISTER ST']",37.77885093,-122.4300473,25968000
17858,25967000,"['WEBSTER ST', 'MCALLISTER ST']",37.77885093,-122.4300473,25966000
17859,25967000,"['WEBSTER ST', 'MCALLISTER ST']",37.77885093,-122.4300473,25956000
17860,25968000,"['MCALLISTER ST', 'FILLMORE ST']",37.77863204,-122.43176319999999,25971000
17861,25968000,"['MCALLISTER ST', 'FILLMORE ST']",37.77863204,-122.43176319999999,25965000
17862,25968000,"['MCALLISTER ST', 'FILLMORE ST']",37.77863204,-122.43176319999999,54043000
17863,25968000,"['MCALLISTER ST', 'FILLMORE ST']",37.77863204,-122.43176319999999,26046000
17864,25971000,"['FILLMORE ST', 'GOLDEN GATE AVE']",37.77956415,-122.4319518,25968000
17865,25971000,"['FILLMORE ST', 'GOLDEN GATE AVE']",37.77956415,-122.4319518,25973000
17866,25971000,"['FILLMORE ST', 'GOLDEN GATE AVE']",37.77956415,-122.4319518,26045000
17867,25971000,"['FILLMORE ST', 'GOLDEN GATE AVE']",37.77956415,-122.4319518,25966000
17868,25972000,"['WEBSTER ST', 'TURK ST']",37.78071557,-122.43042439999999,25973000
17869,25972000,"['WEBSTER ST', 'TURK ST']",37.78071557,-122.43042439999999,25962000
17870,25972000,"['WEBSTER ST', 'TURK ST']",37.78071557,-122.43042439999999,25966000
17871,25972000,"['WEBSTER ST', 'TURK ST']",37.78071557,-122.43042439999999,25974000
17872,25973000,"['FILLMORE ST', 'TURK ST']",37.78049626,-122.43214040000001,25971000
17873,25973000,"['FILLMORE ST', 'TURK ST']",37.78049626,-122.43214040000001,26044000
17874,25973000,"['FILLMORE ST', 'TURK ST']",37.78049626,-122.43214040000001,26048000
17875,25973000,"['FILLMORE ST', 'TURK ST']",37.78049626,-122.43214040000001,25972000
17876,25974000,"['EDDY ST', 'WEBSTER ST']",37.78164558,-122.43060919999999,26509000
17877,25974000,"['EDDY ST', 'WEBSTER ST']",37.78164558,-122.43060919999999,26044000
17878,25974000,"['EDDY ST', 'WEBSTER ST']",37.78164558,-122.43060919999999,26585000
17879,25974000,"['EDDY ST', 'WEBSTER ST']",37.78164558,-122.43060919999999,25972000
17880,25975000,"['SANCHEZ ST', '15TH ST']",37.76599633,-122.4310378,25880000
17881,25975000,"['SANCHEZ ST', '15TH ST']",37.76599633,-122.4310378,25806000
17882,25975000,"['SANCHEZ ST', '15TH ST']",37.76599633,-122.4310378,25976000
17883,25976000,"['HENRY ST', 'SANCHEZ ST']",37.76679620000001,-122.4311145,25981000
17884,25976000,"['HENRY ST', 'SANCHEZ ST']",37.76679620000001,-122.4311145,25983000
17885,25976000,"['HENRY ST', 'SANCHEZ ST']",37.76679620000001,-122.4311145,25977000
17886,25976000,"['HENRY ST', 'SANCHEZ ST']",37.76679620000001,-122.4311145,25975000
17887,25977000,"['SANCHEZ ST', '14TH ST']",37.76759524,-122.43119109999998,25980000
17888,25977000,"['SANCHEZ ST', '14TH ST']",37.76759524,-122.43119109999998,25883000
17889,25977000,"['SANCHEZ ST', '14TH ST']",37.76759524,-122.43119109999998,25976000
17890,25980000,"['WALTER ST', '14TH ST']",37.76752844,-122.4322992,25977000
17891,25980000,"['WALTER ST', '14TH ST']",37.76752844,-122.4322992,25982000
17892,25980000,"['WALTER ST', '14TH ST']",37.76752844,-122.4322992,25985000
17893,25980000,"['WALTER ST', '14TH ST']",37.76752844,-122.4322992,25980000
17894,25981000,"['NOE ST', 'HENRY ST']",37.76666203,-122.43333190000001,25983000
17895,25981000,"['NOE ST', 'HENRY ST']",37.76666203,-122.43333190000001,25976000
17896,25981000,"['NOE ST', 'HENRY ST']",37.76666203,-122.43333190000001,25810000
17897,25981000,"['NOE ST', 'HENRY ST']",37.76666203,-122.43333190000001,25982000
17898,25982000,"['NOE ST', '14TH ST']",37.76746158,-122.43340829999998,25980000
17899,25982000,"['NOE ST', '14TH ST']",37.76746158,-122.43340829999998,26004000
17900,25982000,"['NOE ST', '14TH ST']",37.76746158,-122.43340829999998,25981000
17901,25983000,"['HENRY ST', 'CASTRO ST']",37.76652789,-122.43554809999999,26004000
17902,25983000,"['HENRY ST', 'CASTRO ST']",37.76652789,-122.43554809999999,25824000
17903,25983000,"['HENRY ST', 'CASTRO ST']",37.76652789,-122.43554809999999,25981000
17904,25983000,"['HENRY ST', 'CASTRO ST']",37.76652789,-122.43554809999999,50580000
17905,25984000,"['DUBOCE AVE', 'NOE ST']",37.76917837,-122.4335722,25985000
17906,25984000,"['DUBOCE AVE', 'NOE ST']",37.76917837,-122.4335722,26006000
17907,25984000,"['DUBOCE AVE', 'NOE ST']",37.76917837,-122.4335722,25982000
17908,25985000,"['WALTER ST', 'DUBOCE AVE']",37.76924965,-122.43246429999999,25987000
17909,25985000,"['WALTER ST', 'DUBOCE AVE']",37.76924965,-122.43246429999999,25980000
17910,25985000,"['WALTER ST', 'DUBOCE AVE']",37.76924965,-122.43246429999999,25985000
17911,25986000,"['DUBOCE AVE', 'SANCHEZ ST']",37.76932091,-122.43135659999999,25987000
17912,25986000,"['DUBOCE AVE', 'SANCHEZ ST']",37.76932091,-122.43135659999999,25985000
17913,25986000,"['DUBOCE AVE', 'SANCHEZ ST']",37.76932091,-122.43135659999999,25977000
17914,25987000,"['STEINER ST', 'DUBOCE AVE']",37.76930716,-122.43157040000001,25986000
17915,25987000,"['STEINER ST', 'DUBOCE AVE']",37.76930716,-122.43157040000001,25985000
17916,25987000,"['STEINER ST', 'DUBOCE AVE']",37.76930716,-122.43157040000001,25989000
17917,25987000,"['STEINER ST', 'DUBOCE AVE']",37.76930716,-122.43157040000001,25988000
17918,25988000,"['STEINER ST', 'GERMANIA ST']",37.77050096,-122.43181090000002,25889000
17919,25988000,"['STEINER ST', 'GERMANIA ST']",37.77050096,-122.43181090000002,25991000
17920,25988000,"['STEINER ST', 'GERMANIA ST']",37.77050096,-122.43181090000002,25989000
17921,25989000,"['HERMANN ST', 'STEINER ST']",37.77003486,-122.43171699999999,25894000
17922,25989000,"['HERMANN ST', 'STEINER ST']",37.77003486,-122.43171699999999,25988000
17923,25989000,"['HERMANN ST', 'STEINER ST']",37.77003486,-122.43171699999999,25987000
17924,25990000,"['POTOMAC ST', 'WALLER ST']",37.77086091,-122.4327173,50373000
17925,25990000,"['POTOMAC ST', 'WALLER ST']",37.77086091,-122.4327173,25990000
17926,25990000,"['POTOMAC ST', 'WALLER ST']",37.77086091,-122.4327173,25996000
17927,25990000,"['POTOMAC ST', 'WALLER ST']",37.77086091,-122.4327173,25991000
17928,25991000,"['WALLER ST', 'STEINER ST']",37.77096443,-122.4319043,25988000
17929,25991000,"['WALLER ST', 'STEINER ST']",37.77096443,-122.4319043,25992000
17930,25991000,"['WALLER ST', 'STEINER ST']",37.77096443,-122.4319043,25990000
17931,25991000,"['WALLER ST', 'STEINER ST']",37.77096443,-122.4319043,25996000
17932,25992000,"['LAUSSAT ST', 'STEINER ST']",37.77143053,-122.43199820000001,25904000
17933,25992000,"['LAUSSAT ST', 'STEINER ST']",37.77143053,-122.43199820000001,25991000
17934,25992000,"['LAUSSAT ST', 'STEINER ST']",37.77143053,-122.43199820000001,25993000
17935,25993000,"['STEINER ST', 'HAIGHT ST']",37.77189727,-122.4320923,25999000
17936,25993000,"['STEINER ST', 'HAIGHT ST']",37.77189727,-122.4320923,25899000
17937,25993000,"['STEINER ST', 'HAIGHT ST']",37.77189727,-122.4320923,25995000
17938,25993000,"['STEINER ST', 'HAIGHT ST']",37.77189727,-122.4320923,25992000
17939,25994000,"['STEINER ST', 'OAK ST']",37.77375699,-122.43246709999998,26002000
17940,25994000,"['STEINER ST', 'OAK ST']",37.77375699,-122.43246709999998,25949000
17941,25994000,"['STEINER ST', 'OAK ST']",37.77375699,-122.43246709999998,26038000
17942,25994000,"['STEINER ST', 'OAK ST']",37.77375699,-122.43246709999998,25995000
17943,25995000,"['STEINER ST', 'PAGE ST']",37.77282925,-122.4322801,26003000
17944,25995000,"['STEINER ST', 'PAGE ST']",37.77282925,-122.4322801,25902000
17945,25995000,"['STEINER ST', 'PAGE ST']",37.77282925,-122.4322801,25994000
17946,25995000,"['STEINER ST', 'PAGE ST']",37.77282925,-122.4322801,25993000
17947,25996000,"['WALLER ST', 'PIERCE ST']",37.77075523,-122.4335472,25999000
17948,25996000,"['WALLER ST', 'PIERCE ST']",37.77075523,-122.4335472,50349000
17949,25996000,"['WALLER ST', 'PIERCE ST']",37.77075523,-122.4335472,25990000
17950,25996000,"['WALLER ST', 'PIERCE ST']",37.77075523,-122.4335472,25998000
17951,25998000,"['WALLER ST', 'CARMELITA ST']",37.77064605,-122.4344045,50374000
17952,25998000,"['WALLER ST', 'CARMELITA ST']",37.77064605,-122.4344045,25998000
17953,25998000,"['WALLER ST', 'CARMELITA ST']",37.77064605,-122.4344045,25996000
17954,25998000,"['WALLER ST', 'CARMELITA ST']",37.77064605,-122.4344045,26024000
17955,25999000,"['HAIGHT ST', 'PIERCE ST']",37.77168827,-122.4337348,26025000
17956,25999000,"['HAIGHT ST', 'PIERCE ST']",37.77168827,-122.4337348,25993000
17957,25999000,"['HAIGHT ST', 'PIERCE ST']",37.77168827,-122.4337348,25996000
17958,25999000,"['HAIGHT ST', 'PIERCE ST']",37.77168827,-122.4337348,26003000
17959,26002000,"['OAK ST', 'PIERCE ST']",37.77354938,-122.434109,25994000
17960,26002000,"['OAK ST', 'PIERCE ST']",37.77354938,-122.434109,26027000
17961,26002000,"['OAK ST', 'PIERCE ST']",37.77354938,-122.434109,26039000
17962,26002000,"['OAK ST', 'PIERCE ST']",37.77354938,-122.434109,26003000
17963,26003000,"['PAGE ST', 'PIERCE ST']",37.77262031,-122.43392220000001,26028000
17964,26003000,"['PAGE ST', 'PIERCE ST']",37.77262031,-122.43392220000001,25995000
17965,26003000,"['PAGE ST', 'PIERCE ST']",37.77262031,-122.43392220000001,25999000
17966,26003000,"['PAGE ST', 'PIERCE ST']",37.77262031,-122.43392220000001,26002000
17967,26004000,"['CASTRO ST', '14TH ST']",37.76732796,-122.4356241,26007000
17968,26004000,"['CASTRO ST', '14TH ST']",37.76732796,-122.4356241,26014000
17969,26004000,"['CASTRO ST', '14TH ST']",37.76732796,-122.4356241,25983000
17970,26005000,"['CASTRO ST', 'DUBOCE AVE']",37.76905845,-122.4357942,26008000
17971,26005000,"['CASTRO ST', 'DUBOCE AVE']",37.76905845,-122.4357942,26011000
17972,26005000,"['CASTRO ST', 'DUBOCE AVE']",37.76905845,-122.4357942,26010000
17973,26005000,"['CASTRO ST', 'DUBOCE AVE']",37.76905845,-122.4357942,26006000
17974,26006000,"['DUBOCE AVE', 'SCOTT ST']",37.7691138,-122.4348932,26005000
17975,26006000,"['DUBOCE AVE', 'SCOTT ST']",37.7691138,-122.4348932,25984000
17976,26006000,"['DUBOCE AVE', 'SCOTT ST']",37.7691138,-122.4348932,26023000
17977,26006000,"['DUBOCE AVE', 'SCOTT ST']",37.7691138,-122.4348932,26024000
17978,26007000,"['14TH ST', 'DIVISADERO ST']",37.76727466,-122.43647820000001,26014000
17979,26007000,"['14TH ST', 'DIVISADERO ST']",37.76727466,-122.43647820000001,26004000
17980,26007000,"['14TH ST', 'DIVISADERO ST']",37.76727466,-122.43647820000001,26010000
17981,26007000,"['14TH ST', 'DIVISADERO ST']",37.76727466,-122.43647820000001,26011000
17982,26008000,"['LLOYD ST', 'CASTRO ST']",37.76975079,-122.43620420000002,26005000
17983,26008000,"['LLOYD ST', 'CASTRO ST']",37.76975079,-122.43620420000002,26011000
17984,26008000,"['LLOYD ST', 'CASTRO ST']",37.76975079,-122.43620420000002,26008000
17985,26008000,"['LLOYD ST', 'CASTRO ST']",37.76975079,-122.43620420000002,26023000
17986,26009000,"['ALPINE TER', 'DUBOCE AVE']",37.76904336,-122.4375564,26019000
17987,26009000,"['ALPINE TER', 'DUBOCE AVE']",37.76904336,-122.4375564,26014000
17988,26009000,"['ALPINE TER', 'DUBOCE AVE']",37.76904336,-122.4375564,26021000
17989,26009000,"['ALPINE TER', 'DUBOCE AVE']",37.76904336,-122.4375564,26010000
17990,26010000,"['DIVISADERO ST', 'DUBOCE AVE']",37.7690008,-122.4365883,26011000
17991,26010000,"['DIVISADERO ST', 'DUBOCE AVE']",37.7690008,-122.4365883,26007000
17992,26010000,"['DIVISADERO ST', 'DUBOCE AVE']",37.7690008,-122.4365883,26005000
17993,26011000,"['DIVISADERO ST', 'WALLER ST', 'CASTRO ST']",37.7703429,-122.4368489,26008000
17994,26011000,"['DIVISADERO ST', 'WALLER ST', 'CASTRO ST']",37.7703429,-122.4368489,26026000
17995,26011000,"['DIVISADERO ST', 'WALLER ST', 'CASTRO ST']",37.7703429,-122.4368489,26010000
17996,26011000,"['DIVISADERO ST', 'WALLER ST', 'CASTRO ST']",37.7703429,-122.4368489,26019000
17997,26011000,"['DIVISADERO ST', 'WALLER ST', 'CASTRO ST']",37.7703429,-122.4368489,26024000
17998,26013000,"['ROOSEVELT WAY', 'BUENA VISTA TER']",37.76672578,-122.43829140000001,26015000
17999,26013000,"['ROOSEVELT WAY', 'BUENA VISTA TER']",37.76672578,-122.43829140000001,32924000
18000,26013000,"['ROOSEVELT WAY', 'BUENA VISTA TER']",37.76672578,-122.43829140000001,26018000
18001,26013000,"['ROOSEVELT WAY', 'BUENA VISTA TER']",37.76672578,-122.43829140000001,26014000
18002,26014000,"['ALPINE TER', '14TH ST', 'ROOSEVELT WAY']",37.76722193,-122.437299,26013000
18003,26014000,"['ALPINE TER', '14TH ST', 'ROOSEVELT WAY']",37.76722193,-122.437299,26009000
18004,26014000,"['ALPINE TER', '14TH ST', 'ROOSEVELT WAY']",37.76722193,-122.437299,26018000
18005,26014000,"['ALPINE TER', '14TH ST', 'ROOSEVELT WAY']",37.76722193,-122.437299,26015000
18006,26014000,"['ALPINE TER', '14TH ST', 'ROOSEVELT WAY']",37.76722193,-122.437299,26007000
18007,26014000,"['ALPINE TER', '14TH ST', 'ROOSEVELT WAY']",37.76722193,-122.437299,26019000
18008,26015000,"['BUENA VISTA TER', '14TH ST']",37.76715856,-122.43819950000001,26014000
18009,26015000,"['BUENA VISTA TER', '14TH ST']",37.76715856,-122.43819950000001,26013000
18010,26015000,"['BUENA VISTA TER', '14TH ST']",37.76715856,-122.43819950000001,32924000
18011,26018000,"['PARK HILL AVE', 'ROOSEVELT WAY', '15TH ST']",37.76657552,-122.43950179999999,32924000
18012,26018000,"['PARK HILL AVE', 'ROOSEVELT WAY', '15TH ST']",37.76657552,-122.43950179999999,26311000
18013,26018000,"['PARK HILL AVE', 'ROOSEVELT WAY', '15TH ST']",37.76657552,-122.43950179999999,26018000
18014,26018000,"['PARK HILL AVE', 'ROOSEVELT WAY', '15TH ST']",37.76657552,-122.43950179999999,26013000
18015,26018000,"['PARK HILL AVE', 'ROOSEVELT WAY', '15TH ST']",37.76657552,-122.43950179999999,26313000
18016,26019000,"['ALPINE TER', 'WALLER ST']",37.77021376,-122.4378024,26009000
18017,26019000,"['ALPINE TER', 'WALLER ST']",37.77021376,-122.4378024,26032000
18018,26019000,"['ALPINE TER', 'WALLER ST']",37.77021376,-122.4378024,26011000
18019,26021000,"['DUBOCE AVE', 'BUENA VISTA AVE', 'BUENA VISTA TER']",37.7690066,-122.4383383,26311000
18020,26021000,"['DUBOCE AVE', 'BUENA VISTA AVE', 'BUENA VISTA TER']",37.7690066,-122.4383383,26022000
18021,26021000,"['DUBOCE AVE', 'BUENA VISTA AVE', 'BUENA VISTA TER']",37.7690066,-122.4383383,26010000
18022,26021000,"['DUBOCE AVE', 'BUENA VISTA AVE', 'BUENA VISTA TER']",37.7690066,-122.4383383,26009000
18023,26022000,"['WALLER ST', 'BUENA VISTA AVE']",37.77002493,-122.4392543,26021000
18024,26022000,"['WALLER ST', 'BUENA VISTA AVE']",37.77002493,-122.4392543,26033000
18025,26022000,"['WALLER ST', 'BUENA VISTA AVE']",37.77002493,-122.4392543,26032000
18026,26023000,"['LLOYD ST', 'SCOTT ST']",37.76989839,-122.43505230000001,26008000
18027,26023000,"['LLOYD ST', 'SCOTT ST']",37.76989839,-122.43505230000001,26023000
18028,26023000,"['LLOYD ST', 'SCOTT ST']",37.76989839,-122.43505230000001,26006000
18029,26023000,"['LLOYD ST', 'SCOTT ST']",37.76989839,-122.43505230000001,26024000
18030,26024000,"['WALLER ST', 'SCOTT ST']",37.77054808,-122.4351841,26023000
18031,26024000,"['WALLER ST', 'SCOTT ST']",37.77054808,-122.4351841,26025000
18032,26024000,"['WALLER ST', 'SCOTT ST']",37.77054808,-122.4351841,25998000
18033,26025000,"['HAIGHT ST', 'SCOTT ST']",37.77147948,-122.435373,25999000
18034,26025000,"['HAIGHT ST', 'SCOTT ST']",37.77147948,-122.435373,26026000
18035,26025000,"['HAIGHT ST', 'SCOTT ST']",37.77147948,-122.435373,26028000
18036,26025000,"['HAIGHT ST', 'SCOTT ST']",37.77147948,-122.435373,26024000
18037,26026000,"['HAIGHT ST', 'DIVISADERO ST']",37.77126742,-122.4370456,26011000
18038,26026000,"['HAIGHT ST', 'DIVISADERO ST']",37.77126742,-122.4370456,26029000
18039,26026000,"['HAIGHT ST', 'DIVISADERO ST']",37.77126742,-122.4370456,26034000
18040,26026000,"['HAIGHT ST', 'DIVISADERO ST']",37.77126742,-122.4370456,26025000
18041,26027000,"['SCOTT ST', 'OAK ST']",37.77334571,-122.4357515,26002000
18042,26027000,"['SCOTT ST', 'OAK ST']",37.77334571,-122.4357515,26031000
18043,26027000,"['SCOTT ST', 'OAK ST']",37.77334571,-122.4357515,26030000
18044,26027000,"['SCOTT ST', 'OAK ST']",37.77334571,-122.4357515,26028000
18045,26028000,"['SCOTT ST', 'PAGE ST']",37.77241793,-122.4355633,26003000
18046,26028000,"['SCOTT ST', 'PAGE ST']",37.77241793,-122.4355633,26029000
18047,26028000,"['SCOTT ST', 'PAGE ST']",37.77241793,-122.4355633,26027000
18048,26028000,"['SCOTT ST', 'PAGE ST']",37.77241793,-122.4355633,26025000
18049,26029000,"['PAGE ST', 'DIVISADERO ST']",37.77220371,-122.43723490000002,26031000
